id,path,file_name,label,age_label,gender_label,mask_label
003875,003875_female_Asian_57,normal.jpg,16,1,1,2
003875,003875_female_Asian_57,mask5.jpg,4,1,1,0
000607,000607_female_Asian_53,incorrect_mask.jpg,10,1,1,1
000607,000607_female_Asian_53,mask4.jpg,4,1,1,0
000607,000607_female_Asian_53,mask2.jpg,4,1,1,0
000607,000607_female_Asian_53,mask1.jpg,4,1,1,0
000607,000607_female_Asian_53,mask3.jpg,4,1,1,0
000607,000607_female_Asian_53,normal.jpg,16,1,1,2
000607,000607_female_Asian_53,mask5.jpg,4,1,1,0
001501,001501_male_Asian_18,incorrect_mask.jpg,6,0,0,1
001501,001501_male_Asian_18,mask4.jpg,0,0,0,0
001501,001501_male_Asian_18,mask2.jpg,0,0,0,0
001501,001501_male_Asian_18,mask1.jpg,0,0,0,0
001501,001501_male_Asian_18,mask3.jpg,0,0,0,0
001501,001501_male_Asian_18,normal.jpg,12,0,0,2
001501,001501_male_Asian_18,mask5.jpg,0,0,0,0
006504,006504_male_Asian_20,normal.jpeg,12,0,0,2
006504,006504_male_Asian_20,mask3.jpeg,0,0,0,0
006504,006504_male_Asian_20,mask1.jpeg,0,0,0,0
006504,006504_male_Asian_20,incorrect_mask.jpeg,6,0,0,1
006504,006504_male_Asian_20,mask5.jpeg,0,0,0,0
006504,006504_male_Asian_20,mask4.jpeg,0,0,0,0
006504,006504_male_Asian_20,mask2.jpeg,0,0,0,0
005519,005519_female_Asian_49,incorrect_mask.jpg,10,1,1,1
005519,005519_female_Asian_49,mask4.jpg,4,1,1,0
005519,005519_female_Asian_49,mask2.jpg,4,1,1,0
005519,005519_female_Asian_49,mask1.jpg,4,1,1,0
005519,005519_female_Asian_49,mask3.jpg,4,1,1,0
005519,005519_female_Asian_49,normal.jpg,16,1,1,2
005519,005519_female_Asian_49,mask5.jpg,4,1,1,0
000814,000814_male_Asian_56,incorrect_mask.jpg,7,1,0,1
000814,000814_male_Asian_56,mask4.jpg,1,1,0,0
000814,000814_male_Asian_56,mask2.jpg,1,1,0,0
000814,000814_male_Asian_56,mask1.jpg,1,1,0,0
000814,000814_male_Asian_56,mask3.jpg,1,1,0,0
000814,000814_male_Asian_56,normal.jpg,13,1,0,2
000814,000814_male_Asian_56,mask5.jpg,1,1,0,0
001433,001433_male_Asian_52,incorrect_mask.jpg,7,1,0,1
001433,001433_male_Asian_52,mask4.jpg,1,1,0,0
001433,001433_male_Asian_52,mask2.jpg,1,1,0,0
001433,001433_male_Asian_52,mask1.jpg,1,1,0,0
001433,001433_male_Asian_52,mask3.jpg,1,1,0,0
001433,001433_male_Asian_52,normal.jpg,13,1,0,2
001433,001433_male_Asian_52,mask5.jpg,1,1,0,0
001115,001115_female_Asian_23,incorrect_mask.jpg,9,0,1,1
001115,001115_female_Asian_23,mask4.jpg,3,0,1,0
001115,001115_female_Asian_23,mask2.jpg,3,0,1,0
001115,001115_female_Asian_23,mask1.jpg,3,0,1,0
001115,001115_female_Asian_23,mask3.jpg,3,0,1,0
001115,001115_female_Asian_23,normal.jpg,15,0,1,2
001115,001115_female_Asian_23,mask5.jpg,3,0,1,0
005288,005288_male_Asian_22,incorrect_mask.jpg,6,0,0,1
005288,005288_male_Asian_22,mask4.jpg,0,0,0,0
005288,005288_male_Asian_22,mask2.jpg,0,0,0,0
005288,005288_male_Asian_22,mask1.jpg,0,0,0,0
005288,005288_male_Asian_22,mask3.jpg,0,0,0,0
005288,005288_male_Asian_22,normal.jpg,12,0,0,2
005288,005288_male_Asian_22,mask5.jpg,0,0,0,0
000554,000554_female_Asian_54,incorrect_mask.jpg,10,1,1,1
000554,000554_female_Asian_54,mask4.jpg,4,1,1,0
000554,000554_female_Asian_54,mask2.jpg,4,1,1,0
000554,000554_female_Asian_54,mask1.jpg,4,1,1,0
000554,000554_female_Asian_54,mask3.jpg,4,1,1,0
000554,000554_female_Asian_54,normal.jpg,16,1,1,2
000554,000554_female_Asian_54,mask5.jpg,4,1,1,0
001762,001762_male_Asian_40,incorrect_mask.jpg,7,1,0,1
001762,001762_male_Asian_40,mask4.jpg,1,1,0,0
001762,001762_male_Asian_40,mask2.jpg,1,1,0,0
001762,001762_male_Asian_40,mask1.jpg,1,1,0,0
001762,001762_male_Asian_40,mask3.jpg,1,1,0,0
001762,001762_male_Asian_40,normal.jpg,13,1,0,2
001762,001762_male_Asian_40,mask5.jpg,1,1,0,0
006418,006418_female_Asian_18,incorrect_mask.jpg,9,0,1,1
006418,006418_female_Asian_18,mask4.jpg,3,0,1,0
006418,006418_female_Asian_18,mask2.jpg,3,0,1,0
006418,006418_female_Asian_18,mask1.jpg,3,0,1,0
006418,006418_female_Asian_18,mask3.jpg,3,0,1,0
006418,006418_female_Asian_18,normal.jpg,15,0,1,2
006418,006418_female_Asian_18,mask5.jpg,3,0,1,0
003182,003182_female_Asian_20,incorrect_mask.jpg,9,0,1,1
003182,003182_female_Asian_20,mask4.jpg,3,0,1,0
003182,003182_female_Asian_20,mask2.jpg,3,0,1,0
003182,003182_female_Asian_20,mask1.jpg,3,0,1,0
003182,003182_female_Asian_20,mask3.jpg,3,0,1,0
003182,003182_female_Asian_20,normal.jpg,15,0,1,2
003182,003182_female_Asian_20,mask5.jpg,3,0,1,0
001411,001411_male_Asian_26,incorrect_mask.jpg,6,0,0,1
001411,001411_male_Asian_26,mask4.jpg,0,0,0,0
001411,001411_male_Asian_26,mask2.jpg,0,0,0,0
001411,001411_male_Asian_26,mask1.jpg,0,0,0,0
001411,001411_male_Asian_26,mask3.jpg,0,0,0,0
001411,001411_male_Asian_26,normal.jpg,12,0,0,2
001411,001411_male_Asian_26,mask5.jpg,0,0,0,0
004447,004447_male_Asian_24,incorrect_mask.jpg,6,0,0,1
004447,004447_male_Asian_24,mask4.jpg,0,0,0,0
004447,004447_male_Asian_24,mask2.jpg,0,0,0,0
004447,004447_male_Asian_24,mask1.jpg,0,0,0,0
004447,004447_male_Asian_24,mask3.jpg,0,0,0,0
004447,004447_male_Asian_24,normal.jpg,12,0,0,2
004447,004447_male_Asian_24,mask5.jpg,0,0,0,0
006351,006351_female_Asian_18,incorrect_mask.jpg,9,0,1,1
006351,006351_female_Asian_18,mask4.jpg,3,0,1,0
006351,006351_female_Asian_18,mask2.jpg,3,0,1,0
006351,006351_female_Asian_18,mask1.jpg,3,0,1,0
006351,006351_female_Asian_18,mask3.jpg,3,0,1,0
006351,006351_female_Asian_18,normal.jpg,15,0,1,2
006351,006351_female_Asian_18,mask5.jpg,3,0,1,0
005067-1,005067-1_female_Asian_48,incorrect_mask.jpg,10,1,1,1
005067-1,005067-1_female_Asian_48,mask4.jpg,4,1,1,0
005067-1,005067-1_female_Asian_48,mask2.jpg,4,1,1,0
005067-1,005067-1_female_Asian_48,mask1.jpg,4,1,1,0
005067-1,005067-1_female_Asian_48,mask3.jpg,4,1,1,0
005067-1,005067-1_female_Asian_48,normal.jpg,16,1,1,2
005067-1,005067-1_female_Asian_48,mask5.jpg,4,1,1,0
003841,003841_female_Asian_58,incorrect_mask.jpg,10,1,1,1
003841,003841_female_Asian_58,mask4.jpg,4,1,1,0
003841,003841_female_Asian_58,mask2.jpg,4,1,1,0
003841,003841_female_Asian_58,mask1.jpg,4,1,1,0
003841,003841_female_Asian_58,mask3.jpg,4,1,1,0
003841,003841_female_Asian_58,normal.jpg,16,1,1,2
003841,003841_female_Asian_58,mask5.jpg,4,1,1,0
006240,006240_male_Asian_20,mask1.png,0,0,0,0
006240,006240_male_Asian_20,incorrect_mask.png,6,0,0,1
006240,006240_male_Asian_20,mask4.png,0,0,0,0
006240,006240_male_Asian_20,normal.png,12,0,0,2
006240,006240_male_Asian_20,mask2.png,0,0,0,0
006240,006240_male_Asian_20,mask5.png,0,0,0,0
006240,006240_male_Asian_20,mask3.png,0,0,0,0
004076,004076_female_Asian_54,incorrect_mask.jpg,10,1,1,1
004076,004076_female_Asian_54,mask4.jpg,4,1,1,0
004076,004076_female_Asian_54,mask2.jpg,4,1,1,0
004076,004076_female_Asian_54,mask1.jpg,4,1,1,0
004076,004076_female_Asian_54,mask3.jpg,4,1,1,0
004076,004076_female_Asian_54,normal.jpg,16,1,1,2
004076,004076_female_Asian_54,mask5.jpg,4,1,1,0
006364,006364_male_Asian_18,incorrect_mask.jpg,6,0,0,1
006364,006364_male_Asian_18,mask4.jpg,0,0,0,0
006364,006364_male_Asian_18,mask2.jpg,0,0,0,0
006364,006364_male_Asian_18,mask1.jpg,0,0,0,0
006364,006364_male_Asian_18,mask3.jpg,0,0,0,0
006364,006364_male_Asian_18,normal.jpg,12,0,0,2
006364,006364_male_Asian_18,mask5.jpg,0,0,0,0
001231,001231_male_Asian_26,incorrect_mask.jpg,6,0,0,1
001231,001231_male_Asian_26,mask4.jpg,0,0,0,0
001231,001231_male_Asian_26,mask2.jpg,0,0,0,0
001231,001231_male_Asian_26,mask1.jpg,0,0,0,0
001231,001231_male_Asian_26,mask3.jpg,0,0,0,0
001231,001231_male_Asian_26,normal.jpg,12,0,0,2
001231,001231_male_Asian_26,mask5.jpg,0,0,0,0
003106,003106_female_Asian_20,incorrect_mask.jpg,9,0,1,1
003106,003106_female_Asian_20,mask4.jpg,3,0,1,0
003106,003106_female_Asian_20,mask2.jpg,3,0,1,0
003106,003106_female_Asian_20,mask1.jpg,3,0,1,0
003106,003106_female_Asian_20,mask3.jpg,3,0,1,0
003106,003106_female_Asian_20,normal.jpg,15,0,1,2
003106,003106_female_Asian_20,mask5.jpg,3,0,1,0
001149,001149_female_Asian_20,incorrect_mask.jpg,9,0,1,1
001149,001149_female_Asian_20,mask4.jpg,3,0,1,0
001149,001149_female_Asian_20,mask2.jpg,3,0,1,0
001149,001149_female_Asian_20,mask1.jpg,3,0,1,0
001149,001149_female_Asian_20,mask3.jpg,3,0,1,0
001149,001149_female_Asian_20,normal.jpg,15,0,1,2
001149,001149_female_Asian_20,mask5.jpg,3,0,1,0
006339,006339_female_Asian_18,incorrect_mask.jpg,9,0,1,1
006339,006339_female_Asian_18,mask4.jpg,3,0,1,0
006339,006339_female_Asian_18,mask2.jpg,3,0,1,0
006339,006339_female_Asian_18,mask1.jpg,3,0,1,0
006339,006339_female_Asian_18,mask3.jpg,3,0,1,0
006339,006339_female_Asian_18,normal.jpg,15,0,1,2
006339,006339_female_Asian_18,mask5.jpg,3,0,1,0
005145,005145_female_Asian_30,incorrect_mask.jpg,10,1,1,1
005145,005145_female_Asian_30,mask4.jpg,4,1,1,0
005145,005145_female_Asian_30,mask2.jpg,4,1,1,0
005145,005145_female_Asian_30,mask1.jpg,4,1,1,0
005145,005145_female_Asian_30,mask3.jpg,4,1,1,0
005145,005145_female_Asian_30,normal.jpg,16,1,1,2
005145,005145_female_Asian_30,mask5.jpg,4,1,1,0
005047,005047_female_Asian_26,incorrect_mask.jpg,9,0,1,1
005047,005047_female_Asian_26,mask4.jpg,3,0,1,0
005047,005047_female_Asian_26,mask2.jpg,3,0,1,0
005047,005047_female_Asian_26,mask1.jpg,3,0,1,0
005047,005047_female_Asian_26,mask3.jpg,3,0,1,0
005047,005047_female_Asian_26,normal.jpg,15,0,1,2
005047,005047_female_Asian_26,mask5.jpg,3,0,1,0
001703,001703_male_Asian_49,incorrect_mask.jpg,7,1,0,1
001703,001703_male_Asian_49,mask4.jpg,1,1,0,0
001703,001703_male_Asian_49,mask2.jpg,1,1,0,0
001703,001703_male_Asian_49,mask1.jpg,1,1,0,0
001703,001703_male_Asian_49,mask3.jpg,1,1,0,0
001703,001703_male_Asian_49,normal.jpg,13,1,0,2
001703,001703_male_Asian_49,mask5.jpg,1,1,0,0
000532,000532_female_Asian_57,incorrect_mask.jpg,10,1,1,1
000532,000532_female_Asian_57,mask4.jpg,4,1,1,0
000532,000532_female_Asian_57,mask2.jpg,4,1,1,0
000532,000532_female_Asian_57,mask1.jpg,4,1,1,0
000532,000532_female_Asian_57,mask3.jpg,4,1,1,0
000532,000532_female_Asian_57,normal.jpg,16,1,1,2
000532,000532_female_Asian_57,mask5.jpg,4,1,1,0
000779,000779_female_Asian_50,incorrect_mask.jpg,10,1,1,1
000779,000779_female_Asian_50,mask4.jpg,4,1,1,0
000779,000779_female_Asian_50,mask2.jpg,4,1,1,0
000779,000779_female_Asian_50,mask1.jpg,4,1,1,0
000779,000779_female_Asian_50,mask3.jpg,4,1,1,0
000779,000779_female_Asian_50,normal.jpg,16,1,1,2
000779,000779_female_Asian_50,mask5.jpg,4,1,1,0
003399,003399_female_Asian_19,incorrect_mask.jpg,9,0,1,1
003399,003399_female_Asian_19,mask4.jpg,3,0,1,0
003399,003399_female_Asian_19,mask2.jpg,3,0,1,0
003399,003399_female_Asian_19,mask1.jpg,3,0,1,0
003399,003399_female_Asian_19,mask3.jpg,3,0,1,0
003399,003399_female_Asian_19,normal.jpg,15,0,1,2
003399,003399_female_Asian_19,mask5.jpg,3,0,1,0
005280,005280_male_Asian_21,incorrect_mask.jpg,6,0,0,1
005280,005280_male_Asian_21,mask4.jpg,0,0,0,0
005280,005280_male_Asian_21,mask2.jpg,0,0,0,0
005280,005280_male_Asian_21,mask1.jpg,0,0,0,0
005280,005280_male_Asian_21,mask3.jpg,0,0,0,0
005280,005280_male_Asian_21,normal.jpg,12,0,0,2
005280,005280_male_Asian_21,mask5.jpg,0,0,0,0
003055,003055_female_Asian_20,incorrect_mask.jpg,9,0,1,1
003055,003055_female_Asian_20,mask4.jpg,3,0,1,0
003055,003055_female_Asian_20,mask2.jpg,3,0,1,0
003055,003055_female_Asian_20,mask1.jpg,3,0,1,0
003055,003055_female_Asian_20,mask3.jpg,3,0,1,0
003055,003055_female_Asian_20,normal.jpg,15,0,1,2
003055,003055_female_Asian_20,mask5.jpg,3,0,1,0
006447,006447_female_Asian_18,incorrect_mask.jpg,9,0,1,1
006447,006447_female_Asian_18,mask4.jpg,3,0,1,0
006447,006447_female_Asian_18,mask2.jpg,3,0,1,0
006447,006447_female_Asian_18,mask1.jpg,3,0,1,0
006447,006447_female_Asian_18,mask3.jpg,3,0,1,0
006447,006447_female_Asian_18,normal.jpg,15,0,1,2
006447,006447_female_Asian_18,mask5.jpg,3,0,1,0
000789,000789_female_Asian_54,incorrect_mask.jpg,10,1,1,1
000789,000789_female_Asian_54,mask4.jpg,4,1,1,0
000789,000789_female_Asian_54,mask2.jpg,4,1,1,0
000789,000789_female_Asian_54,mask1.jpg,4,1,1,0
000789,000789_female_Asian_54,mask3.jpg,4,1,1,0
000789,000789_female_Asian_54,normal.jpg,16,1,1,2
000789,000789_female_Asian_54,mask5.jpg,4,1,1,0
003738,003738_female_Asian_55,incorrect_mask.jpg,10,1,1,1
003738,003738_female_Asian_55,mask4.jpg,4,1,1,0
003738,003738_female_Asian_55,mask2.jpg,4,1,1,0
003738,003738_female_Asian_55,mask1.jpg,4,1,1,0
003738,003738_female_Asian_55,mask3.jpg,4,1,1,0
003738,003738_female_Asian_55,normal.jpg,16,1,1,2
003738,003738_female_Asian_55,mask5.jpg,4,1,1,0
003294,003294_female_Asian_19,incorrect_mask.jpg,9,0,1,1
003294,003294_female_Asian_19,mask4.jpg,3,0,1,0
003294,003294_female_Asian_19,mask2.jpg,3,0,1,0
003294,003294_female_Asian_19,mask1.jpg,3,0,1,0
003294,003294_female_Asian_19,mask3.jpg,3,0,1,0
003294,003294_female_Asian_19,normal.jpg,15,0,1,2
003294,003294_female_Asian_19,mask5.jpg,3,0,1,0
001774-2,001774-2_male_Asian_52,incorrect_mask.jpg,7,1,0,1
001774-2,001774-2_male_Asian_52,mask4.jpg,1,1,0,0
001774-2,001774-2_male_Asian_52,mask2.jpg,1,1,0,0
001774-2,001774-2_male_Asian_52,mask1.jpg,1,1,0,0
001774-2,001774-2_male_Asian_52,mask3.jpg,1,1,0,0
001774-2,001774-2_male_Asian_52,normal.jpg,13,1,0,2
001774-2,001774-2_male_Asian_52,mask5.jpg,1,1,0,0
000025,000025_female_Asian_49,incorrect_mask.jpg,10,1,1,1
000025,000025_female_Asian_49,mask4.jpg,4,1,1,0
000025,000025_female_Asian_49,mask2.jpg,4,1,1,0
000025,000025_female_Asian_49,mask1.jpg,4,1,1,0
000025,000025_female_Asian_49,mask3.jpg,4,1,1,0
000025,000025_female_Asian_49,normal.jpg,16,1,1,2
000025,000025_female_Asian_49,mask5.jpg,4,1,1,0
001135,001135_male_Asian_23,incorrect_mask.jpg,6,0,0,1
001135,001135_male_Asian_23,mask4.jpg,0,0,0,0
001135,001135_male_Asian_23,mask2.jpg,0,0,0,0
001135,001135_male_Asian_23,mask1.jpg,0,0,0,0
001135,001135_male_Asian_23,mask3.jpg,0,0,0,0
001135,001135_male_Asian_23,normal.jpg,12,0,0,2
001135,001135_male_Asian_23,mask5.jpg,0,0,0,0
001791,001791_male_Asian_24,incorrect_mask.jpg,6,0,0,1
001791,001791_male_Asian_24,mask4.jpg,0,0,0,0
001791,001791_male_Asian_24,mask2.jpg,0,0,0,0
001791,001791_male_Asian_24,mask1.jpg,0,0,0,0
001791,001791_male_Asian_24,mask3.jpg,0,0,0,0
001791,001791_male_Asian_24,normal.jpg,12,0,0,2
001791,001791_male_Asian_24,mask5.jpg,0,0,0,0
003596,003596_female_Asian_59,incorrect_mask.jpg,10,1,1,1
003596,003596_female_Asian_59,mask4.jpg,4,1,1,0
003596,003596_female_Asian_59,mask2.jpg,4,1,1,0
003596,003596_female_Asian_59,mask1.jpg,4,1,1,0
003596,003596_female_Asian_59,mask3.jpg,4,1,1,0
003596,003596_female_Asian_59,normal.jpg,16,1,1,2
003596,003596_female_Asian_59,mask5.jpg,4,1,1,0
001882,001882_female_Asian_52,incorrect_mask.jpg,10,1,1,1
001882,001882_female_Asian_52,mask4.jpg,4,1,1,0
001882,001882_female_Asian_52,mask2.jpg,4,1,1,0
001882,001882_female_Asian_52,mask1.jpg,4,1,1,0
001882,001882_female_Asian_52,mask3.jpg,4,1,1,0
001882,001882_female_Asian_52,normal.jpg,16,1,1,2
001882,001882_female_Asian_52,mask5.jpg,4,1,1,0
005529,005529_female_Asian_44,incorrect_mask.jpg,10,1,1,1
005529,005529_female_Asian_44,mask4.jpg,4,1,1,0
005529,005529_female_Asian_44,mask2.jpg,4,1,1,0
005529,005529_female_Asian_44,mask1.jpg,4,1,1,0
005529,005529_female_Asian_44,mask3.jpg,4,1,1,0
005529,005529_female_Asian_44,normal.jpg,16,1,1,2
005529,005529_female_Asian_44,mask5.jpg,4,1,1,0
003259,003259_female_Asian_20,incorrect_mask.jpg,9,0,1,1
003259,003259_female_Asian_20,mask4.jpg,3,0,1,0
003259,003259_female_Asian_20,mask2.jpg,3,0,1,0
003259,003259_female_Asian_20,mask1.jpg,3,0,1,0
003259,003259_female_Asian_20,mask3.jpg,3,0,1,0
003259,003259_female_Asian_20,normal.jpg,15,0,1,2
003259,003259_female_Asian_20,mask5.jpg,3,0,1,0
000671,000671_female_Asian_55,incorrect_mask.jpg,10,1,1,1
000671,000671_female_Asian_55,mask4.jpg,4,1,1,0
000671,000671_female_Asian_55,mask2.jpg,4,1,1,0
000671,000671_female_Asian_55,mask1.jpg,4,1,1,0
000671,000671_female_Asian_55,mask3.jpg,4,1,1,0
000671,000671_female_Asian_55,normal.jpg,16,1,1,2
000671,000671_female_Asian_55,mask5.jpg,4,1,1,0
006597,006597_male_Asian_19,incorrect_mask.jpg,6,0,0,1
006597,006597_male_Asian_19,mask4.jpg,0,0,0,0
006597,006597_male_Asian_19,mask2.jpg,0,0,0,0
006597,006597_male_Asian_19,mask1.jpg,0,0,0,0
006597,006597_male_Asian_19,mask3.jpg,0,0,0,0
006597,006597_male_Asian_19,normal.jpg,12,0,0,2
006597,006597_male_Asian_19,mask5.jpg,0,0,0,0
000763,000763_female_Asian_55,incorrect_mask.jpg,10,1,1,1
000763,000763_female_Asian_55,mask4.jpg,4,1,1,0
000763,000763_female_Asian_55,mask2.jpg,4,1,1,0
000763,000763_female_Asian_55,mask1.jpg,4,1,1,0
000763,000763_female_Asian_55,mask3.jpg,4,1,1,0
000763,000763_female_Asian_55,normal.jpg,16,1,1,2
000763,000763_female_Asian_55,mask5.jpg,4,1,1,0
004289,004289_male_Asian_60,incorrect_mask.jpg,8,2,0,1
004289,004289_male_Asian_60,mask4.jpg,2,2,0,0
004289,004289_male_Asian_60,mask2.jpg,2,2,0,0
004289,004289_male_Asian_60,mask1.jpg,2,2,0,0
004289,004289_male_Asian_60,mask3.jpg,2,2,0,0
004289,004289_male_Asian_60,normal.jpg,14,2,0,2
004289,004289_male_Asian_60,mask5.jpg,2,2,0,0
003235,003235_female_Asian_20,incorrect_mask.jpg,9,0,1,1
003235,003235_female_Asian_20,mask4.jpg,3,0,1,0
003235,003235_female_Asian_20,mask2.jpg,3,0,1,0
003235,003235_female_Asian_20,mask1.jpg,3,0,1,0
003235,003235_female_Asian_20,mask3.jpg,3,0,1,0
003235,003235_female_Asian_20,normal.jpg,15,0,1,2
003235,003235_female_Asian_20,mask5.jpg,3,0,1,0
005443,005443_female_Asian_23,incorrect_mask.jpg,9,0,1,1
005443,005443_female_Asian_23,mask4.jpg,3,0,1,0
005443,005443_female_Asian_23,mask2.jpg,3,0,1,0
005443,005443_female_Asian_23,mask1.jpg,3,0,1,0
005443,005443_female_Asian_23,mask3.jpg,3,0,1,0
005443,005443_female_Asian_23,normal.jpg,15,0,1,2
005443,005443_female_Asian_23,mask5.jpg,3,0,1,0
001177,001177_female_Asian_20,incorrect_mask.jpg,9,0,1,1
001177,001177_female_Asian_20,mask4.jpg,3,0,1,0
001177,001177_female_Asian_20,mask2.jpg,3,0,1,0
001177,001177_female_Asian_20,mask1.jpg,3,0,1,0
001177,001177_female_Asian_20,mask3.jpg,3,0,1,0
001177,001177_female_Asian_20,normal.jpg,15,0,1,2
001177,001177_female_Asian_20,mask5.jpg,3,0,1,0
001700,001700_male_Asian_33,incorrect_mask.jpg,7,1,0,1
001700,001700_male_Asian_33,mask4.jpg,1,1,0,0
001700,001700_male_Asian_33,mask2.jpg,1,1,0,0
001700,001700_male_Asian_33,mask1.jpg,1,1,0,0
001700,001700_male_Asian_33,mask3.jpg,1,1,0,0
001700,001700_male_Asian_33,normal.jpg,13,1,0,2
001700,001700_male_Asian_33,mask5.jpg,1,1,0,0
001506,001506_female_Asian_53,incorrect_mask.jpg,10,1,1,1
001506,001506_female_Asian_53,mask4.jpg,4,1,1,0
001506,001506_female_Asian_53,mask2.jpg,4,1,1,0
001506,001506_female_Asian_53,mask1.jpg,4,1,1,0
001506,001506_female_Asian_53,mask3.jpg,4,1,1,0
001506,001506_female_Asian_53,normal.jpg,16,1,1,2
001506,001506_female_Asian_53,mask5.jpg,4,1,1,0
001637,001637_female_Asian_27,incorrect_mask.jpg,9,0,1,1
001637,001637_female_Asian_27,mask4.jpg,3,0,1,0
001637,001637_female_Asian_27,mask2.jpg,3,0,1,0
001637,001637_female_Asian_27,mask1.jpg,3,0,1,0
001637,001637_female_Asian_27,mask3.jpg,3,0,1,0
001637,001637_female_Asian_27,normal.jpg,15,0,1,2
001637,001637_female_Asian_27,mask5.jpg,3,0,1,0
001169,001169_female_Asian_55,incorrect_mask.jpg,10,1,1,1
001169,001169_female_Asian_55,mask4.jpg,4,1,1,0
001169,001169_female_Asian_55,mask2.jpg,4,1,1,0
001169,001169_female_Asian_55,mask1.jpg,4,1,1,0
001169,001169_female_Asian_55,mask3.jpg,4,1,1,0
001169,001169_female_Asian_55,normal.jpg,16,1,1,2
001169,001169_female_Asian_55,mask5.jpg,4,1,1,0
003101,003101_female_Asian_18,incorrect_mask.jpg,9,0,1,1
003101,003101_female_Asian_18,mask4.jpg,3,0,1,0
003101,003101_female_Asian_18,mask2.jpg,3,0,1,0
003101,003101_female_Asian_18,mask1.jpg,3,0,1,0
003101,003101_female_Asian_18,mask3.jpg,3,0,1,0
003101,003101_female_Asian_18,normal.jpg,15,0,1,2
003101,003101_female_Asian_18,mask5.jpg,3,0,1,0
003588,003588_male_Asian_54,incorrect_mask.jpg,7,1,0,1
003588,003588_male_Asian_54,mask4.jpg,1,1,0,0
003588,003588_male_Asian_54,mask2.jpg,1,1,0,0
003588,003588_male_Asian_54,mask1.jpg,1,1,0,0
003588,003588_male_Asian_54,mask3.jpg,1,1,0,0
003588,003588_male_Asian_54,normal.jpg,13,1,0,2
003588,003588_male_Asian_54,mask5.jpg,1,1,0,0
004431,004431_female_Asian_23,incorrect_mask.jpg,9,0,1,1
004431,004431_female_Asian_23,mask4.jpg,3,0,1,0
004431,004431_female_Asian_23,mask2.jpg,3,0,1,0
004431,004431_female_Asian_23,mask1.jpg,3,0,1,0
004431,004431_female_Asian_23,mask3.jpg,3,0,1,0
004431,004431_female_Asian_23,normal.jpg,15,0,1,2
004431,004431_female_Asian_23,mask5.jpg,3,0,1,0
003757,003757_female_Asian_52,incorrect_mask.jpg,10,1,1,1
003757,003757_female_Asian_52,mask4.jpg,4,1,1,0
003757,003757_female_Asian_52,mask2.jpg,4,1,1,0
003757,003757_female_Asian_52,mask1.jpg,4,1,1,0
003757,003757_female_Asian_52,mask3.jpg,4,1,1,0
003757,003757_female_Asian_52,normal.jpg,16,1,1,2
003757,003757_female_Asian_52,mask5.jpg,4,1,1,0
000547,000547_female_Asian_55,incorrect_mask.jpg,10,1,1,1
000547,000547_female_Asian_55,mask4.jpg,4,1,1,0
000547,000547_female_Asian_55,mask2.jpg,4,1,1,0
000547,000547_female_Asian_55,mask1.jpg,4,1,1,0
000547,000547_female_Asian_55,mask3.jpg,4,1,1,0
000547,000547_female_Asian_55,normal.jpg,16,1,1,2
000547,000547_female_Asian_55,mask5.jpg,4,1,1,0
001417,001417_male_Asian_58,incorrect_mask.jpg,7,1,0,1
001417,001417_male_Asian_58,mask4.jpg,1,1,0,0
001417,001417_male_Asian_58,mask2.jpg,1,1,0,0
001417,001417_male_Asian_58,mask1.jpg,1,1,0,0
001417,001417_male_Asian_58,mask3.jpg,1,1,0,0
001417,001417_male_Asian_58,normal.jpg,13,1,0,2
001417,001417_male_Asian_58,mask5.jpg,1,1,0,0
000758,000758_female_Asian_56,incorrect_mask.jpg,10,1,1,1
000758,000758_female_Asian_56,mask4.jpg,4,1,1,0
000758,000758_female_Asian_56,mask2.jpg,4,1,1,0
000758,000758_female_Asian_56,mask1.jpg,4,1,1,0
000758,000758_female_Asian_56,mask3.jpg,4,1,1,0
000758,000758_female_Asian_56,normal.jpg,16,1,1,2
000758,000758_female_Asian_56,mask5.jpg,4,1,1,0
000700,000700_female_Asian_50,incorrect_mask.jpg,10,1,1,1
000700,000700_female_Asian_50,mask4.jpg,4,1,1,0
000700,000700_female_Asian_50,mask2.jpg,4,1,1,0
000700,000700_female_Asian_50,mask1.jpg,4,1,1,0
000700,000700_female_Asian_50,mask3.jpg,4,1,1,0
000700,000700_female_Asian_50,normal.jpg,16,1,1,2
000700,000700_female_Asian_50,mask5.jpg,4,1,1,0
000750,000750_female_Asian_52,incorrect_mask.jpg,10,1,1,1
000750,000750_female_Asian_52,mask4.jpg,4,1,1,0
000750,000750_female_Asian_52,mask2.jpg,4,1,1,0
000750,000750_female_Asian_52,mask1.jpg,4,1,1,0
000750,000750_female_Asian_52,mask3.jpg,4,1,1,0
000750,000750_female_Asian_52,normal.jpg,16,1,1,2
000750,000750_female_Asian_52,mask5.jpg,4,1,1,0
005251,005251_male_Asian_20,incorrect_mask.jpg,6,0,0,1
005251,005251_male_Asian_20,mask4.jpg,0,0,0,0
005251,005251_male_Asian_20,mask2.jpg,0,0,0,0
005251,005251_male_Asian_20,mask1.jpg,0,0,0,0
005251,005251_male_Asian_20,mask3.jpg,0,0,0,0
005251,005251_male_Asian_20,normal.jpg,12,0,0,2
005251,005251_male_Asian_20,mask5.jpg,0,0,0,0
